RA_deg,Dec_deg,ROI_deg,Separation_deg,Region
93.69439686316689,-7.800000000000011,0.05,0.5999999485560935,R50
94.29999999999978,-7.2000000000000135,0.05,0.5999999999999854,R50
94.30000000000008,-8.40000000000001,0.05,0.6000000000000085,R50
93.69454069436028,-7.700000000000012,0.05,0.608206068331311,R50
94.9054593056398,-7.700000000000012,0.05,0.6082060683313943,R50
94.4007947970807,-7.2000000000000135,0.05,0.608265078095811,R50
94.19920520291886,-7.2000000000000135,0.05,0.6082650780958805,R50
94.19891560021657,-8.40000000000001,0.05,0.608288663442693,R50
94.4010843997836,-8.40000000000001,0.05,0.6082886634427206,R50
94.90574888203307,-7.900000000000011,0.05,0.6083475637269129,R50
93.69425111796656,-7.900000000000011,0.05,0.6083475637272739,R50
94.90531738621405,-7.600000000000012,0.05,0.6323217587329929,R50
93.69468261378563,-7.600000000000012,0.05,0.6323217587332866,R50
94.50158959416163,-7.2000000000000135,0.05,0.6324125397216066,R50
94.09841040583794,-7.2000000000000135,0.05,0.6324125397217404,R50
94.09783120043305,-8.40000000000001,0.05,0.6325032740410443,R50
94.50216879956712,-8.40000000000001,0.05,0.6325032740410976,R50
94.90589654351096,-8.00000000000001,0.05,0.6325939323512716,R50
93.69410345648869,-8.00000000000001,0.05,0.6325939323515927,R50
94.80419939488655,-7.400000000000013,0.05,0.6401321984820828,R50
93.79580060511344,-7.400000000000013,0.05,0.6401321984820828,R50
94.70326871774309,-7.300000000000013,0.05,0.6401695568797957,R50
93.89673128225651,-7.300000000000013,0.05,0.6401695568800423,R50
93.89576596747787,-8.30000000000001,0.05,0.6404682803878471,R50
94.70423403252215,-8.30000000000001,0.05,0.6404682803878647,R50
94.80516468711441,-8.20000000000001,0.05,0.6405055915502312,R50
93.79483531288527,-8.20000000000001,0.05,0.6405055915504728,R50
93.69482262365197,-7.500000000000012,0.05,0.670632903861638,R50
94.90517737634819,-7.500000000000012,0.05,0.6706329038617885,R50
94.60238439124255,-7.2000000000000135,0.05,0.6707291882114716,R50
93.99761560875702,-7.2000000000000135,0.05,0.6707291882116596,R50
93.99674680064953,-8.40000000000001,0.05,0.6709216637897202,R50
94.60325319935063,-8.40000000000001,0.05,0.6709216637897956,R50
94.90604612356805,-8.10000000000001,0.05,0.6710178200133496,R50
93.69395387643158,-8.10000000000001,0.05,0.6710178200136768,R50
95.00653699297159,-7.800000000000011,0.05,0.6999999183082353,R50
93.59346300702806,-7.800000000000011,0.05,0.6999999183085733,R50
94.2999999999999,-7.100000000000014,0.05,0.6999999999999856,R50
94.2999999999998,-8.500000000000009,0.05,0.7000000000000103,R50
94.80408589717891,-7.300000000000013,0.05,0.7069046248746159,R50
93.79591410282069,-7.300000000000013,0.05,0.706904624874894,R50
93.59363081008699,-7.700000000000012,0.05,0.7070245826798556,R50
95.00636918991309,-7.700000000000012,0.05,0.7070245826799392,R50
94.40077273156498,-7.100000000000014,0.05,0.7070956688825274,R50
94.19922726843481,-7.100000000000014,0.05,0.7070956688825553,R50
94.4011106127862,-8.500000000000009,0.05,0.7071193402002862,R50
94.1988893872134,-8.500000000000009,0.05,0.7071193402003418,R50
95.00670702903861,-7.900000000000011,0.05,0.7071902551102281,R50
93.59329297096102,-7.900000000000011,0.05,0.7071902551105901,R50
93.79470745934734,-8.30000000000001,0.05,0.7073272877222427,R50
94.80529254065269,-8.30000000000001,0.05,0.7073272877222626,R50
94.90503927386386,-7.400000000000013,0.05,0.7208797927140337,R50
93.69496072613613,-7.400000000000013,0.05,0.7208797927140337,R50
94.70317918832347,-7.2000000000000135,0.05,0.7209594115918457,R50
93.8968208116761,-7.2000000000000135,0.05,0.7209594115920802,R50
93.89566240086602,-8.40000000000001,0.05,0.7212777251428654,R50
94.70433759913415,-8.40000000000001,0.05,0.7212777251429588,R50
94.90619762453733,-8.20000000000001,0.05,0.7213572308823563,R50
93.69380237546235,-8.20000000000001,0.05,0.7213572308826136,R50
95.00620361724975,-7.600000000000012,0.05,0.7278527869051143,R50
93.59379638274993,-7.600000000000012,0.05,0.727852786905412,R50
94.50154546313007,-7.100000000000014,0.05,0.7279678147352869,R50
94.09845453686972,-7.100000000000014,0.05,0.7279678147353411,R50
94.5022212255726,-8.500000000000009,0.05,0.7280597808656235,R50
94.097778774427,-8.500000000000009,0.05,0.7280597808657315,R50
95.00687930076282,-8.00000000000001,0.05,0.7281746195708038,R50
93.59312069923683,-8.00000000000001,0.05,0.7281746195711288,R50
93.59395972759395,-7.500000000000012,0.05,0.7613525071751348,R50
95.00604027240621,-7.500000000000012,0.05,0.7613525071752903,R50
94.60231819469516,-7.100000000000014,0.05,0.7614844459711967,R50
93.99768180530464,-7.100000000000014,0.05,0.7614844459712744,R50
94.603331838359,-8.500000000000009,0.05,0.7616822485821675,R50
93.9966681616406,-8.500000000000009,0.05,0.7616822485823226,R50
